addr,time,after_relax,i,after_write,tmin,tmax,timept
1937,0.9951572418212891,20,9,21,17,21,1
1937,0.9951572418212891,18,10,19,17,21,1
1937,0.9951572418212891,18,11,18,17,21,1
1937,0.9951572418212891,15,12,18,17,21,1
1937,0.9951572418212891,23,13,20,17,21,1
1937,0.9951572418212891,21,14,19,17,21,1
1937,0.9951572418212891,20,15,20,17,21,1
1938,0.9939002990722656,19,0,20,18,22,1
1938,0.9939002990722656,20,1,20,18,22,1
1938,0.9939002990722656,20,2,20,18,22,1
1938,0.9939002990722656,22,3,21,18,22,1
1938,0.9939002990722656,21,4,20,18,22,1
1938,0.9939002990722656,22,5,21,18,22,1
1938,0.9939002990722656,15,6,20,18,22,1
1938,0.9939002990722656,16,7,22,18,22,1
1938,0.9939002990722656,22,8,20,18,22,1
1938,0.9939002990722656,20,9,21,18,22,1
1938,0.9939002990722656,23,10,21,18,22,1
1938,0.9939002990722656,15,11,21,18,22,1
1938,0.9939002990722656,22,12,22,18,22,1
1938,0.9939002990722656,22,13,21,18,22,1
1938,0.9939002990722656,20,14,20,18,22,1
1938,0.9939002990722656,20,15,21,18,22,1
1939,1.0064618587493896,23,0,23,19,23,1
1939,1.0064618587493896,21,1,21,19,23,1
1939,1.0064618587493896,11,2,20,19,23,1
1939,1.0064618587493896,22,3,22,19,23,1
1939,1.0064618587493896,25,4,21,19,23,1
1939,1.0064618587493896,22,5,22,19,23,1
1939,1.0064618587493896,22,6,23,19,23,1
1939,1.0064618587493896,19,7,21,19,23,1
1939,1.0064618587493896,20,8,22,19,23,1
1939,1.0064618587493896,20,9,20,19,23,1
1939,1.0064618587493896,21,10,22,19,23,1
1939,1.0064618587493896,23,11,22,19,23,1
1939,1.0064618587493896,23,12,22,19,23,1
1939,1.0064618587493896,22,13,22,19,23,1
1939,1.0064618587493896,21,14,21,19,23,1
1939,1.0064618587493896,20,15,23,19,23,1
1940,0.990206241607666,21,0,23,20,24,1
1940,0.990206241607666,22,1,22,20,24,1
1940,0.990206241607666,20,2,23,20,24,1
1940,0.990206241607666,22,3,22,20,24,1
1940,0.990206241607666,22,4,22,20,24,1
1940,0.990206241607666,21,5,23,20,24,1
1940,0.990206241607666,21,6,22,20,24,1
1940,0.990206241607666,22,7,22,20,24,1
1940,0.990206241607666,22,8,23,20,24,1
1940,0.990206241607666,22,9,22,20,24,1
1940,0.990206241607666,22,10,22,20,24,1
1940,0.990206241607666,22,11,22,20,24,1
1940,0.990206241607666,22,12,22,20,24,1
1940,0.990206241607666,22,13,22,20,24,1
1940,0.990206241607666,22,14,23,20,24,1
1940,0.990206241607666,18,15,23,20,24,1
1941,1.006465196609497,27,0,26,21,25,1
1941,1.006465196609497,22,1,24,21,25,1
1941,1.006465196609497,24,2,24,21,25,1
1941,1.006465196609497,19,3,25,21,25,1
1941,1.006465196609497,23,4,23,21,25,1
1941,1.006465196609497,23,5,23,21,25,1
1941,1.006465196609497,23,6,24,21,25,1
1941,1.006465196609497,25,7,24,21,25,1
1941,1.006465196609497,23,8,24,21,25,1
1941,1.006465196609497,24,9,24,21,25,1
1941,1.006465196609497,22,10,23,21,25,1
1941,1.006465196609497,28,11,25,21,25,1
1941,1.006465196609497,23,12,24,21,25,1
1941,1.006465196609497,21,13,24,21,25,1
1941,1.006465196609497,25,14,24,21,25,1
1941,1.006465196609497,22,15,23,21,25,1
1942,1.00575852394104,30,0,24,22,26,1
1942,1.00575852394104,24,1,23,22,26,1
1942,1.00575852394104,24,2,26,22,26,1
1942,1.00575852394104,24,3,25,22,26,1
1942,1.00575852394104,23,4,26,22,26,1
1942,1.00575852394104,24,5,26,22,26,1
1942,1.00575852394104,28,6,24,22,26,1
1942,1.00575852394104,25,7,26,22,26,1
1942,1.00575852394104,25,8,23,22,26,1
1942,1.00575852394104,20,9,20,22,26,1
1942,1.00575852394104,24,10,23,22,26,1
1942,1.00575852394104,23,11,26,22,26,1
1942,1.00575852394104,17,12,25,22,26,1
1942,1.00575852394104,24,13,25,22,26,1
1942,1.00575852394104,22,14,24,22,26,1
1942,1.00575852394104,28,15,24,22,26,1
1943,0.9989337921142578,28,0,23,23,27,1
1943,0.9989337921142578,29,1,24,23,27,1
1943,0.9989337921142578,24,2,25,23,27,1
1943,0.9989337921142578,23,3,24,23,27,1
1943,0.9989337921142578,26,4,27,23,27,1
1943,0.9989337921142578,26,5,26,23,27,1
1943,0.9989337921142578,22,6,24,23,27,1
1943,0.9989337921142578,24,7,26,23,27,1
1943,0.9989337921142578,23,8,26,23,27,1
1943,0.9989337921142578,26,9,24,23,27,1
1943,0.9989337921142578,27,10,28,23,27,1
1943,0.9989337921142578,24,11,24,23,27,1
1943,0.9989337921142578,24,12,24,23,27,1
1943,0.9989337921142578,29,13,29,23,27,1
1943,0.9989337921142578,26,14,27,23,27,1
1943,0.9989337921142578,23,15,26,23,27,1
1944,1.0002036094665527,27,0,28,24,28,1
1944,1.0002036094665527,27,1,26,24,28,1
1944,1.0002036094665527,23,2,28,24,28,1
1944,1.0002036094665527,25,3,27,24,28,1
1944,1.0002036094665527,26,4,26,24,28,1
1944,1.0002036094665527,26,5,26,24,28,1
1944,1.0002036094665527,24,6,27,24,28,1
1944,1.0002036094665527,26,7,26,24,28,1
1944,1.0002036094665527,26,8,25,24,28,1
1944,1.0002036094665527,28,9,28,24,28,1
1944,1.0002036094665527,27,10,26,24,28,1
1944,1.0002036094665527,26,11,26,24,28,1
1944,1.0002036094665527,27,12,27,24,28,1
1944,1.0002036094665527,25,13,26,24,28,1
1944,1.0002036094665527,28,14,27,24,28,1
1944,1.0002036094665527,26,15,27,24,28,1
1945,0.9970612525939941,30,0,28,25,29,1
1945,0.9970612525939941,27,1,26,25,29,1
1945,0.9970612525939941,25,2,24,25,29,1
1945,0.9970612525939941,26,3,26,25,29,1
1945,0.9970612525939941,26,4,28,25,29,1
1945,0.9970612525939941,29,5,28,25,29,1
1945,0.9970612525939941,26,6,28,25,29,1
1945,0.9970612525939941,29,7,28,25,29,1
1945,0.9970612525939941,31,8,29,25,29,1
1945,0.9970612525939941,28,9,28,25,29,1
1945,0.9970612525939941,26,10,26,25,29,1
1945,0.9970612525939941,25,11,26,25,29,1
1945,0.9970612525939941,28,12,28,25,29,1
1945,0.9970612525939941,27,13,26,25,29,1
1945,0.9970612525939941,24,14,28,25,29,1
1945,0.9970612525939941,31,15,27,25,29,1
1946,1.008005142211914,28,0,28,26,30,1
1946,1.008005142211914,28,1,28,26,30,1
1946,1.008005142211914,24,2,29,26,30,1
1946,1.008005142211914,28,3,28,26,30,1
1946,1.008005142211914,26,4,28,26,30,1
1946,1.008005142211914,28,5,27,26,30,1
1946,1.008005142211914,29,6,28,26,30,1
1946,1.008005142211914,28,7,28,26,30,1
1946,1.008005142211914,26,8,29,26,30,1
1946,1.008005142211914,23,9,27,26,30,1
1946,1.008005142211914,28,10,29,26,30,1
1946,1.008005142211914,27,11,28,26,30,1
1946,1.008005142211914,30,12,28,26,30,1
1946,1.008005142211914,28,13,28,26,30,1
1946,1.008005142211914,30,14,28,26,30,1
1946,1.008005142211914,26,15,29,26,30,1
1947,0.9907717704772949,26,0,31,27,31,1
1947,0.9907717704772949,28,1,30,27,31,1
1947,0.9907717704772949,30,2,30,27,31,1
1947,0.9907717704772949,29,3,30,27,31,1
1947,0.9907717704772949,31,4,31,27,31,1
1947,0.9907717704772949,28,5,31,27,31,1
1947,0.9907717704772949,32,6,31,27,31,1
1947,0.9907717704772949,28,7,30,27,31,1
1947,0.9907717704772949,28,8,30,27,31,1
1947,0.9907717704772949,31,9,31,27,31,1
1947,0.9907717704772949,30,10,29,27,31,1
1947,0.9907717704772949,34,11,30,27,31,1
1947,0.9907717704772949,30,12,31,27,31,1
1947,0.9907717704772949,28,13,31,27,31,1
1947,0.9907717704772949,30,14,31,27,31,1
1947,0.9907717704772949,33,15,31,27,31,1
1948,0.9975485801696777,31,0,31,28,32,1
1948,0.9975485801696777,31,1,31,28,32,1
1948,0.9975485801696777,32,2,32,28,32,1
1948,0.9975485801696777,28,3,31,28,32,1
1948,0.9975485801696777,30,4,31,28,32,1
1948,0.9975485801696777,31,5,31,28,32,1
1948,0.9975485801696777,31,6,30,28,32,1
1948,0.9975485801696777,30,7,28,28,32,1
1948,0.9975485801696777,30,8,30,28,32,1
1948,0.9975485801696777,31,9,30,28,32,1
1948,0.9975485801696777,31,10,31,28,32,1
1948,0.9975485801696777,31,11,31,28,32,1
1948,0.9975485801696777,31,12,31,28,32,1
1948,0.9975485801696777,29,13,30,28,32,1
1948,0.9975485801696777,30,14,30,28,32,1
1948,0.9975485801696777,31,15,30,28,32,1
1949,0.9936926364898682,30,0,32,29,33,1
1949,0.9936926364898682,32,1,31,29,33,1
1949,0.9936926364898682,31,2,32,29,33,1
1949,0.9936926364898682,31,3,32,29,33,1
1949,0.9936926364898682,36,4,31,29,33,1
1949,0.9936926364898682,33,5,31,29,33,1
1949,0.9936926364898682,31,6,31,29,33,1
1949,0.9936926364898682,34,7,32,29,33,1
1949,0.9936926364898682,33,8,31,29,33,1
1949,0.9936926364898682,30,9,31,29,33,1
1949,0.9936926364898682,31,10,31,29,33,1
1949,0.9936926364898682,31,11,31,29,33,1
1949,0.9936926364898682,34,12,33,29,33,1
1949,0.9936926364898682,31,13,31,29,33,1
1949,0.9936926364898682,29,14,31,29,33,1
1949,0.9936926364898682,32,15,31,29,33,1
1950,0.9950926303863525,30,0,33,30,34,1
1950,0.9950926303863525,30,1,31,30,34,1
1950,0.9950926303863525,35,2,34,30,34,1
1950,0.9950926303863525,31,3,31,30,34,1
1950,0.9950926303863525,33,4,33,30,34,1
1950,0.9950926303863525,33,5,31,30,34,1
1950,0.9950926303863525,31,6,34,30,34,1
1950,0.9950926303863525,33,7,34,30,34,1
1950,0.9950926303863525,34,8,33,30,34,1
1950,0.9950926303863525,31,9,31,30,34,1
1950,0.9950926303863525,34,10,32,30,34,1
1950,0.9950926303863525,34,11,31,30,34,1
1950,0.9950926303863525,32,12,32,30,34,1
1950,0.9950926303863525,32,13,31,30,34,1
1950,0.9950926303863525,31,14,33,30,34,1
1950,0.9950926303863525,31,15,31,30,34,1
1951,1.0051231384277344,34,0,34,31,35,1
1951,1.0051231384277344,34,1,34,31,35,1
1951,1.0051231384277344,27,2,31,31,35,1
1951,1.0051231384277344,34,3,32,31,35,1
1951,1.0051231384277344,34,4,34,31,35,1
1951,1.0051231384277344,26,5,34,31,35,1
1951,1.0051231384277344,34,6,34,31,35,1
1951,1.0051231384277344,34,7,34,31,35,1
1951,1.0051231384277344,31,8,34,31,35,1
1951,1.0051231384277344,34,9,34,31,35,1
1951,1.0051231384277344,34,10,34,31,35,1
1951,1.0051231384277344,33,11,32,31,35,1
1951,1.0051231384277344,34,12,36,31,35,1
1951,1.0051231384277344,32,13,33,31,35,1
1951,1.0051231384277344,33,14,34,31,35,1
1951,1.0051231384277344,34,15,34,31,35,1
1952,1.0074923038482666,34,0,34,32,36,1
1952,1.0074923038482666,36,1,35,32,36,1
1952,1.0074923038482666,32,2,34,32,36,1
1952,1.0074923038482666,33,3,34,32,36,1
1952,1.0074923038482666,34,4,36,32,36,1
1952,1.0074923038482666,32,5,34,32,36,1
1952,1.0074923038482666,33,6,31,32,36,1
1952,1.0074923038482666,31,7,32,32,36,1
1952,1.0074923038482666,35,8,34,32,36,1
1952,1.0074923038482666,31,9,36,32,36,1
1952,1.0074923038482666,34,10,35,32,36,1
1952,1.0074923038482666,34,11,34,32,36,1
1952,1.0074923038482666,34,12,34,32,36,1
1952,1.0074923038482666,34,13,36,32,36,1
1952,1.0074923038482666,32,14,34,32,36,1
1952,1.0074923038482666,35,15,36,32,36,1
1953,0.9983880519866943,36,0,36,33,37,1
1953,0.9983880519866943,34,1,35,33,37,1
1953,0.9983880519866943,29,2,36,33,37,1
1953,0.9983880519866943,38,3,36,33,37,1
1953,0.9983880519866943,37,4,35,33,37,1
1953,0.9983880519866943,37,5,37,33,37,1
1953,0.9983880519866943,37,6,36,33,37,1
1953,0.9983880519866943,38,7,36,33,37,1
1953,0.9983880519866943,36,8,36,33,37,1
1953,0.9983880519866943,36,9,38,33,37,1
1953,0.9983880519866943,34,10,34,33,37,1
1953,0.9983880519866943,37,11,36,33,37,1
1953,0.9983880519866943,36,12,36,33,37,1
1953,0.9983880519866943,37,13,38,33,37,1
1953,0.9983880519866943,36,14,36,33,37,1
1953,0.9983880519866943,38,15,38,33,37,1
1954,1.0103745460510254,36,0,36,34,38,1
1954,1.0103745460510254,36,1,36,34,38,1
1954,1.0103745460510254,36,2,38,34,38,1
1954,1.0103745460510254,36,3,36,34,38,1
1954,1.0103745460510254,35,4,34,34,38,1
1954,1.0103745460510254,37,5,37,34,38,1
1954,1.0103745460510254,35,6,35,34,38,1
1954,1.0103745460510254,38,7,39,34,38,1
1954,1.0103745460510254,35,8,34,34,38,1
1954,1.0103745460510254,34,9,35,34,38,1
1954,1.0103745460510254,36,10,35,34,38,1
1954,1.0103745460510254,36,11,36,34,38,1
1954,1.0103745460510254,37,12,38,34,38,1
1954,1.0103745460510254,36,13,36,34,38,1
1954,1.0103745460510254,41,14,39,34,38,1
1954,1.0103745460510254,34,15,34,34,38,1
1955,0.9881007671356201,36,0,36,35,39,1
1955,0.9881007671356201,38,1,36,35,39,1
1955,0.9881007671356201,36,2,36,35,39,1
1955,0.9881007671356201,36,3,37,35,39,1
1955,0.9881007671356201,34,4,38,35,39,1
1955,0.9881007671356201,38,5,38,35,39,1
1955,0.9881007671356201,36,6,37,35,39,1
1955,0.9881007671356201,37,7,37,35,39,1
1955,0.9881007671356201,38,8,38,35,39,1
1955,0.9881007671356201,37,9,37,35,39,1
1955,0.9881007671356201,38,10,36,35,39,1
1955,0.9881007671356201,36,11,37,35,39,1
1955,0.9881007671356201,35,12,36,35,39,1
1955,0.9881007671356201,39,13,39,35,39,1
1955,0.9881007671356201,38,14,38,35,39,1
1955,0.9881007671356201,38,15,37,35,39,1
1956,1.0012233257293701,39,0,40,36,40,1
1956,1.0012233257293701,38,1,38,36,40,1
1956,1.0012233257293701,35,2,38,36,40,1
1956,1.0012233257293701,38,3,39,36,40,1
1956,1.0012233257293701,38,4,38,36,40,1
1956,1.0012233257293701,40,5,39,36,40,1
1956,1.0012233257293701,38,6,38,36,40,1
1956,1.0012233257293701,39,7,38,36,40,1
1956,1.0012233257293701,38,8,37,36,40,1
1956,1.0012233257293701,39,9,39,36,40,1
1956,1.0012233257293701,40,10,40,36,40,1
1956,1.0012233257293701,40,11,41,36,40,1
1956,1.0012233257293701,39,12,38,36,40,1
1956,1.0012233257293701,35,13,37,36,40,1
1956,1.0012233257293701,39,14,38,36,40,1
1956,1.0012233257293701,39,15,39,36,40,1
1957,0.9896736145019531,41,0,41,37,41,1
1957,0.9896736145019531,39,1,40,37,41,1
1957,0.9896736145019531,36,2,39,37,41,1
1957,0.9896736145019531,38,3,39,37,41,1
1957,0.9896736145019531,41,4,40,37,41,1
1957,0.9896736145019531,40,5,40,37,41,1
1957,0.9896736145019531,39,6,39,37,41,1
1957,0.9896736145019531,40,7,40,37,41,1
1957,0.9896736145019531,38,8,41,37,41,1
1957,0.9896736145019531,39,9,39,37,41,1
1957,0.9896736145019531,41,10,38,37,41,1
1957,0.9896736145019531,40,11,41,37,41,1
1957,0.9896736145019531,39,12,40,37,41,1
1957,0.9896736145019531,36,13,38,37,41,1
1957,0.9896736145019531,41,14,41,37,41,1
1957,0.9896736145019531,36,15,39,37,41,1
1958,0.9932394027709961,40,0,40,38,42,1
1958,0.9932394027709961,40,1,40,38,42,1
1958,0.9932394027709961,40,2,41,38,42,1
1958,0.9932394027709961,40,3,39,38,42,1
1958,0.9932394027709961,40,4,40,38,42,1
1958,0.9932394027709961,40,5,40,38,42,1
1958,0.9932394027709961,40,6,40,38,42,1
1958,0.9932394027709961,42,7,42,38,42,1
1958,0.9932394027709961,40,8,40,38,42,1
1958,0.9932394027709961,40,9,39,38,42,1
1958,0.9932394027709961,40,10,40,38,42,1
1958,0.9932394027709961,41,11,40,38,42,1
1958,0.9932394027709961,40,12,40,38,42,1
1958,0.9932394027709961,42,13,40,38,42,1
1958,0.9932394027709961,42,14,42,38,42,1
1958,0.9932394027709961,41,15,40,38,42,1
1959,0.9970576763153076,40,0,41,39,43,1
1959,0.9970576763153076,40,1,40,39,43,1
1959,0.9970576763153076,40,2,41,39,43,1
1959,0.9970576763153076,40,3,41,39,43,1
1959,0.9970576763153076,42,4,42,39,43,1
1959,0.9970576763153076,39,5,41,39,43,1
1959,0.9970576763153076,40,6,40,39,43,1
1959,0.9970576763153076,42,7,42,39,43,1
1959,0.9970576763153076,42,8,42,39,43,1
1959,0.9970576763153076,39,9,42,39,43,1
1959,0.9970576763153076,42,10,42,39,43,1
1959,0.9970576763153076,41,11,42,39,43,1
1959,0.9970576763153076,42,12,42,39,43,1
1959,0.9970576763153076,43,13,44,39,43,1
1959,0.9970576763153076,42,14,42,39,43,1
1959,0.9970576763153076,44,15,44,39,43,1
1960,0.9908750057220459,40,0,43,40,44,1
1960,0.9908750057220459,43,1,42,40,44,1
1960,0.9908750057220459,42,2,42,40,44,1
1960,0.9908750057220459,39,3,40,40,44,1
1960,0.9908750057220459,42,4,42,40,44,1
1960,0.9908750057220459,42,5,42,40,44,1
1960,0.9908750057220459,41,6,42,40,44,1
1960,0.9908750057220459,43,7,42,40,44,1
1960,0.9908750057220459,43,8,44,40,44,1
1960,0.9908750057220459,43,9,44,40,44,1
1960,0.9908750057220459,42,10,41,40,44,1
1960,0.9908750057220459,40,11,42,40,44,1
1960,0.9908750057220459,42,12,43,40,44,1
1960,0.9908750057220459,38,13,42,40,44,1
1960,0.9908750057220459,42,14,43,40,44,1
1960,0.9908750057220459,44,15,43,40,44,1
1961,1.0036046504974365,43,0,43,41,45,1
1961,1.0036046504974365,44,1,43,41,45,1
1961,1.0036046504974365,44,2,45,41,45,1
1961,1.0036046504974365,44,3,42,41,45,1
1961,1.0036046504974365,43,4,43,41,45,1
1961,1.0036046504974365,44,5,44,41,45,1
1961,1.0036046504974365,42,6,42,41,45,1
1961,1.0036046504974365,44,7,45,41,45,1
1961,1.0036046504974365,44,8,42,41,45,1
1961,1.0036046504974365,44,9,44,41,45,1
1961,1.0036046504974365,42,10,44,41,45,1
1961,1.0036046504974365,42,11,44,41,45,1
1961,1.0036046504974365,42,12,43,41,45,1
1961,1.0036046504974365,42,13,43,41,45,1
1961,1.0036046504974365,42,14,42,41,45,1
1961,1.0036046504974365,42,15,40,41,45,1
1962,0.9917545318603516,44,0,42,42,46,1
1962,0.9917545318603516,42,1,44,42,46,1
1962,0.9917545318603516,46,2,46,42,46,1
1962,0.9917545318603516,46,3,45,42,46,1
1962,0.9917545318603516,46,4,46,42,46,1
1962,0.9917545318603516,46,5,46,42,46,1
1962,0.9917545318603516,46,6,46,42,46,1
1962,0.9917545318603516,45,7,44,42,46,1
1962,0.9917545318603516,44,8,45,42,46,1
1962,0.9917545318603516,42,9,43,42,46,1
1962,0.9917545318603516,46,10,45,42,46,1
1962,0.9917545318603516,42,11,42,42,46,1
1962,0.9917545318603516,45,12,46,42,46,1
1962,0.9917545318603516,44,13,46,42,46,1
1962,0.9917545318603516,44,14,44,42,46,1
1962,0.9917545318603516,44,15,44,42,46,1
1963,0.997319221496582,43,0,44,43,47,1
1963,0.997319221496582,44,1,46,43,47,1
1963,0.997319221496582,44,2,46,43,47,1
1963,0.997319221496582,44,3,44,43,47,1
1963,0.997319221496582,44,4,46,43,47,1
1963,0.997319221496582,44,5,44,43,47,1
1963,0.997319221496582,44,6,44,43,47,1
1963,0.997319221496582,44,7,45,43,47,1
1963,0.997319221496582,46,8,46,43,47,1
1963,0.997319221496582,45,9,44,43,47,1
1963,0.997319221496582,45,10,46,43,47,1
1963,0.997319221496582,45,11,45,43,47,1
1963,0.997319221496582,44,12,43,43,47,1
1963,0.997319221496582,44,13,44,43,47,1
1963,0.997319221496582,46,14,46,43,47,1
1963,0.997319221496582,44,15,44,43,47,1
1964,1.004028558731079,46,0,47,44,48,1
1964,1.004028558731079,47,1,47,44,48,1
1964,1.004028558731079,46,2,46,44,48,1
1964,1.004028558731079,46,3,47,44,48,1
1964,1.004028558731079,46,4,46,44,48,1
1964,1.004028558731079,45,5,45,44,48,1
1964,1.004028558731079,46,6,47,44,48,1
1964,1.004028558731079,45,7,46,44,48,1
1964,1.004028558731079,46,8,46,44,48,1
1964,1.004028558731079,47,9,46,44,48,1
1964,1.004028558731079,47,10,48,44,48,1
1964,1.004028558731079,46,11,47,44,48,1
1964,1.004028558731079,47,12,46,44,48,1
1964,1.004028558731079,47,13,47,44,48,1
1964,1.004028558731079,44,14,47,44,48,1
1964,1.004028558731079,46,15,47,44,48,1
1965,1.004887580871582,47,0,48,45,49,1
1965,1.004887580871582,46,1,47,45,49,1
1965,1.004887580871582,46,2,46,45,49,1
1965,1.004887580871582,47,3,47,45,49,1
1965,1.004887580871582,46,4,47,45,49,1
1965,1.004887580871582,47,5,48,45,49,1
1965,1.004887580871582,47,6,47,45,49,1
1965,1.004887580871582,47,7,47,45,49,1
1965,1.004887580871582,48,8,48,45,49,1
1965,1.004887580871582,47,9,47,45,49,1
1965,1.004887580871582,46,10,47,45,49,1
1965,1.004887580871582,47,11,48,45,49,1
1965,1.004887580871582,46,12,47,45,49,1
1965,1.004887580871582,48,13,47,45,49,1
1965,1.004887580871582,47,14,48,45,49,1
1965,1.004887580871582,47,15,47,45,49,1
1966,1.0108354091644287,48,0,47,46,50,1
1966,1.0108354091644287,47,1,47,46,50,1
1966,1.0108354091644287,49,2,49,46,50,1
1966,1.0108354091644287,49,3,49,46,50,1
1966,1.0108354091644287,47,4,46,46,50,1
1966,1.0108354091644287,49,5,47,46,50,1
1966,1.0108354091644287,48,6,47,46,50,1
1966,1.0108354091644287,47,7,47,46,50,1
1966,1.0108354091644287,47,8,47,46,50,1
1966,1.0108354091644287,46,9,48,46,50,1
1966,1.0108354091644287,46,10,46,46,50,1
1966,1.0108354091644287,48,11,48,46,50,1
1966,1.0108354091644287,47,12,47,46,50,1
1966,1.0108354091644287,47,13,47,46,50,1
1966,1.0108354091644287,48,14,47,46,50,1
1966,1.0108354091644287,47,15,47,46,50,1
1967,0.9999146461486816,47,0,48,47,51,1
1967,0.9999146461486816,47,1,48,47,51,1
1967,0.9999146461486816,48,2,48,47,51,1
1967,0.9999146461486816,47,3,48,47,51,1
1967,0.9999146461486816,48,4,48,47,51,1
1967,0.9999146461486816,50,5,49,47,51,1
1967,0.9999146461486816,49,6,50,47,51,1
1967,0.9999146461486816,46,7,47,47,51,1
1967,0.9999146461486816,50,8,50,47,51,1
1967,0.9999146461486816,48,9,48,47,51,1
1967,0.9999146461486816,48,10,48,47,51,1
1967,0.9999146461486816,48,11,49,47,51,1
1967,0.9999146461486816,47,12,48,47,51,1
1967,0.9999146461486816,48,13,48,47,51,1
1967,0.9999146461486816,48,14,48,47,51,1
